FID,LATDD,LONDD,AGE,RECON,ADT_029,STRUCTURE_KIND_043A,UNSAFE
29593970_096114598,29.99436111111111,-96.19610555555556,66.0,1,5224,1,0
29595737_096112304,29.999269444444444,-96.18973333333334,66.0,1,5224,1,0
30004344_096100472,30.012066666666666,-96.16797777777778,66.0,1,5224,1,0
30021667_096070234,30.03796388888889,-96.11731666666665,15.0,0,5558,5,0
29372032_096084553,29.622311111111113,-96.14598055555557,67.0,0,803,1,0
29373679_096080495,29.626886111111112,-96.13470833333334,67.0,0,803,1,1
29374181_096062970,29.628280555555556,-96.10825,67.0,0,803,1,0
29465348_096062535,29.781522222222222,-96.10704166666666,86.0,0,2630,1,0
29460771_096061326,29.768808333333332,-96.10368333333332,73.0,0,1177,1,0
29430093_096033385,29.716925,-96.05940277777778,60.0,0,640,1,0
29394419_096030474,29.662274999999998,-96.05131666666666,60.0,0,728,5,0
29362363_096031670,29.60656388888889,-96.05463888888889,70.0,0,524,1,0
29484918_096063023,29.813661111111113,-96.10839722222222,8.0,0,320,5,0
29543456_096291812,29.909599999999998,-96.48836666666666,29.0,1,2081,1,0
30034651_096273144,30.062919444444447,-96.45873333333334,29.0,0,2828,1,0
29585581_096300002,29.98216944444444,-96.50000555555556,29.0,1,2323,1,0
29573090_096294423,29.958583333333333,-96.49561944444444,42.0,0,2081,1,0
29515656_096185825,29.865711111111114,-96.31618055555555,74.0,0,1673,1,0
29492863_096203214,29.824619444444444,-96.3422611111111,67.0,0,718,1,0
29515958_096134777,29.86655,-96.22993611111112,37.0,0,365,1,0
29522583_096150541,29.873841666666667,-96.25150277777777,37.0,0,365,1,0
29382395_096032372,29.63998611111111,-96.05658888888888,14.0,1,2460,1,0
30013023_096083915,30.025063888888887,-96.14420833333334,69.0,0,728,1,0
30011070_096133369,30.01963888888889,-96.226025,37.0,0,734,1,0
29594364_096142539,29.995455555555555,-96.2403861111111,37.0,0,2373,1,0
29583301_096145669,29.97583611111111,-96.24908055555555,36.0,0,2373,1,0
29484349_096130109,29.812080555555557,-96.21696944444444,8.0,1,2065,1,0
29514156_096185411,29.861544444444444,-96.31503055555555,1.0,1,1129,1,0
29543452_096150360,29.909588888888887,-96.251,66.0,0,2407,1,0
29534812_096151772,29.8967,-96.25492222222222,4.0,0,2768,5,0
29593120_096245284,29.992,-96.41467777777778,16.0,1,438,1,0
30004841_096232181,30.013447222222222,-96.38939166666667,60.0,0,487,1,0
29470334_096123877,29.784261111111114,-96.21076944444445,59.0,0,2169,1,0
29474572_096160721,29.796033333333334,-96.26866944444444,46.0,0,2296,1,0
29563610_096075580,29.943361111111113,-96.13216666666666,11.0,0,246,5,0
29393840_096143716,29.660666666666664,-96.24365555555556,49.0,0,2532,1,0
29420850_096115784,29.70236111111111,-96.1994,49.0,0,2532,1,0
29363536_096035746,29.609822222222224,-96.06596111111111,29.0,0,40,4,1
29443452_096082227,29.742922222222223,-96.13951944444445,41.0,0,510,1,0
29423419_096083824,29.709497222222222,-96.14395555555556,23.0,0,50,1,0
29440423_096040942,29.734508333333334,-96.06928333333333,20.0,0,342,4,1
29421533_096074448,29.704258333333332,-96.12902222222222,41.0,0,110,5,1
29425621_096075154,29.71561388888889,-96.13098333333333,26.0,0,200,3,0
29432900_096123382,29.72472222222222,-96.20939444444444,32.0,0,70,1,0
29465225_096160286,29.781180555555554,-96.2674611111111,36.0,0,110,1,0
29493952_096161381,29.827644444444445,-96.27050277777778,37.0,0,80,1,0
29494379_096170987,29.828830555555555,-96.286075,36.0,0,60,1,0
29510202_096202248,29.850561111111112,-96.33957777777778,36.0,0,230,1,0
29510459_096214332,29.851275,-96.36203333333333,36.0,0,220,4,0
29475664_096090082,29.79906666666667,-96.15022777777779,36.0,0,70,1,0
29572075_096253944,29.95576388888889,-96.42762222222223,21.0,0,60,3,0
29555847_096233139,29.932908333333334,-96.39205277777778,15.0,1,20,4,0
29555639_096251361,29.932330555555556,-96.42044722222222,35.0,0,50,1,0
29564945_096260909,29.947069444444445,-96.43585833333334,41.0,0,110,3,1
30010094_096335513,30.016927777777777,-96.56531388888888,22.0,0,40,1,0
30004047_096323115,30.011241666666667,-96.54198611111111,25.0,0,100,4,0
30003506_096323351,30.00973888888889,-96.54264166666667,25.0,0,100,4,0
30041242_096284171,30.070116666666667,-96.47825277777778,22.0,0,100,1,0
29590185_096275487,29.983847222222224,-96.46524166666667,24.0,0,180,3,0
30022189_096244733,30.03941388888889,-96.41314722222222,21.0,0,30,1,0
30022138_096230269,30.039272222222223,-96.38408055555556,34.0,0,60,3,0
30042582_096212924,30.07383888888889,-96.35812222222222,23.0,0,50,1,0
29595507_096220239,29.998630555555557,-96.36733055555555,27.0,0,30,3,0
30015055_096200447,30.030708333333333,-96.334575,26.0,0,90,3,0
30030106_096134757,30.050294444444447,-96.22988055555555,25.0,0,40,4,0
30035413_096182696,30.065036111111112,-96.30748888888888,24.0,0,10,1,0
29530194_096081759,29.883872222222223,-96.13821944444445,28.0,0,50,3,0
29555131_096143288,29.930919444444445,-96.24246666666667,26.0,0,1010,3,0
29594662_096120013,29.996283333333334,-96.20003611111112,35.0,0,70,1,0
29593523_096105571,29.993119444444446,-96.18214166666667,29.0,0,30,3,1
29583669_096095409,29.976858333333332,-96.165025,36.0,0,70,1,0
29585871_096134087,29.982975,-96.22801944444444,21.0,0,40,1,0
29595340_096153793,29.998166666666666,-96.26053611111111,24.0,0,80,3,0
29582399_096152860,29.973330555555552,-96.25794444444445,44.0,0,1050,5,0
29562209_096160888,29.939469444444445,-96.26913333333333,44.0,0,810,5,0
29561202_096153768,29.93667222222222,-96.26046666666667,64.0,0,2030,1,0
29554462_096173959,29.929061111111114,-96.29433055555555,41.0,0,200,5,1
29535483_096182711,29.898563888888887,-96.30753055555556,35.0,0,170,1,0
29523454_096184457,29.876261111111113,-96.31238055555555,44.0,0,190,5,0
29551588_096180499,29.92107777777778,-96.30138611111111,21.0,0,230,3,1
29512557_096120670,29.85710277777778,-96.20186111111111,42.0,0,130,5,0
29482893_096081078,29.80803611111111,-96.13632777777778,38.0,0,40,5,0
29541164_096092361,29.903233333333333,-96.15655833333334,3.0,0,713,3,0
29535168_096112783,29.89768888888889,-96.19106388888889,1.0,0,111,5,0
29540585_096121279,29.901625,-96.20355277777779,9.0,0,160,5,0
29562166_096094531,29.93935,-96.16258611111111,5.0,0,51,5,0
29570634_096102172,29.95176111111111,-96.1727,12.0,0,20,5,0
29572630_096110834,29.957305555555553,-96.18565000000001,12.0,0,100,3,0
29591664_096103066,29.987955555555555,-96.17518333333334,,0,48,5,0
29460873_096153329,29.769091666666665,-96.25924722222223,15.0,0,150,5,0
29464683_096145289,29.779674999999997,-96.248025,5.0,0,212,3,0
30054864_096172047,30.096844444444443,-96.28901944444445,,0,48,5,0
30041223_096155073,30.07006388888889,-96.26409166666667,19.0,0,10,5,0
30045801_096175968,30.082780555555555,-96.29991111111111,14.0,0,10,5,0
30035474_096170816,30.065205555555558,-96.2856,5.0,0,48,3,0
29513784_096082399,29.860511111111112,-96.13999722222223,2.0,0,96,5,0
29484766_096084108,29.81323888888889,-96.14474444444446,17.0,0,50,3,0
30022212_096194371,30.03947777777778,-96.32880833333333,13.0,0,90,3,0
30000373_096195319,30.001036111111112,-96.33144166666666,15.0,0,170,5,0
30032309_096224340,30.05641388888889,-96.37872222222222,13.0,0,100,3,0
30014290_096241587,30.028583333333334,-96.40440833333334,19.0,0,40,1,0
30011927_096241653,30.022019444444442,-96.40459166666668,12.0,0,40,3,0
30003786_096221564,30.010516666666668,-96.3710111111111,14.0,0,70,3,0
30003336_096284547,30.009266666666665,-96.47929722222223,12.0,0,70,5,0
29594751_096272676,29.996530555555555,-96.45743333333334,12.0,0,180,3,0
29584867_096241824,29.98018611111111,-96.40506666666667,13.0,0,100,3,0
29571430_096172057,29.953972222222223,-96.28904722222222,16.0,0,30,1,0
30023314_096314605,30.042538888888892,-96.52945833333334,14.0,0,30,3,0
30020969_096312062,30.036025000000002,-96.52239444444444,14.0,0,100,3,0
30021940_096333163,30.038722222222223,-96.5587861111111,13.0,0,40,5,0
30033880_096315477,30.06077777777778,-96.53188055555556,19.0,0,40,3,0
30023784_096341533,30.043844444444446,-96.570925,19.0,0,20,1,0
30031134_096362406,30.053150000000002,-96.60668333333332,11.0,0,50,5,0
29585462_096315426,29.981838888888888,-96.53173888888888,19.0,0,60,5,0
29592477_096304578,29.99021388888889,-96.51271666666666,12.0,0,40,5,0
29581470_096342622,29.97075,-96.57395,11.0,0,30,3,0
29572201_096295153,29.95611388888889,-96.49764722222223,14.0,0,140,5,0
29552966_096305978,29.924905555555558,-96.51660555555556,12.0,0,10,5,0
29553228_096301675,29.925633333333334,-96.50465277777778,13.0,0,40,3,0
29572189_096274642,29.956080555555555,-96.46289444444444,11.0,0,100,3,0
29553289_096243685,29.92580277777778,-96.41023611111112,13.0,0,80,3,0
29572074_096271858,29.955761111111112,-96.45516111111111,7.0,0,110,5,0
29580005_096251360,29.966680555555556,-96.42044444444446,11.0,0,20,5,0
29564102_096234826,29.94472777777778,-96.39673888888889,14.0,0,90,5,0
29541250_096290977,29.90347222222222,-96.48604722222223,12.0,0,30,5,0
29492490_096224320,29.823583333333332,-96.37866666666666,19.0,0,70,3,1
29500514_096214773,29.83476111111111,-96.36325833333333,19.0,0,70,3,0
29502405_096210259,29.840013888888887,-96.35071944444444,13.0,0,70,3,0
29530726_096284044,29.88535,-96.4779,12.0,0,190,5,0
29552687_096272496,29.924130555555557,-96.45693333333334,15.0,0,90,3,0
29552189_096144361,29.922747222222224,-96.24544722222223,19.0,0,10,1,0
30003866_096211413,30.010738888888888,-96.35392499999999,13.0,0,110,5,0
29594837_096111303,29.996769444444446,-96.18695277777778,19.0,0,40,1,0
29590140_096091620,29.983722222222223,-96.1545,3.0,0,69,3,0
30001489_096130478,30.004136111111112,-96.21799444444444,13.0,0,60,3,0
30043286_096151156,30.075794444444444,-96.25321111111111,7.0,0,30,5,0
30013197_096175400,30.025547222222222,-96.29833333333333,14.0,0,70,3,0
29553526_096281718,29.926461111111113,-96.4714388888889,8.0,0,20,5,0
29373709_096032720,29.626969444444445,-96.05755555555555,11.0,0,270,1,0
29484106_096065234,29.811405555555556,-96.11453888888889,28.0,0,230,5,0
28375657_096441467,28.632380555555557,-96.73740833333333,18.0,0,5107,1,0
28391808_096462258,28.65502222222222,-96.77293888888889,18.0,0,3956,1,0
28391927_096462162,28.655352777777775,-96.77267222222223,18.0,1,3718,1,0
28375816_096441446,28.632822222222224,-96.73735,18.0,1,4193,1,0
28370220_096424798,28.61727777777778,-96.71332777777778,18.0,1,9300,1,0
28365207_096413470,28.614463888888892,-96.69297222222222,18.0,1,7675,1,0
28364602_096402855,28.612783333333336,-96.67459722222223,25.0,1,7675,1,0
28364176_096395625,28.611600000000003,-96.665625,25.0,1,11859,1,0
28363823_096390091,28.610619444444445,-96.65025277777778,24.0,1,11859,1,0
28373373_096434342,28.626036111111112,-96.72872777777778,21.0,0,5107,5,0
28373520_096434368,28.626444444444445,-96.7288,21.0,0,4193,5,0
28354733_096382623,28.596480555555555,-96.64061944444445,58.0,0,5705,1,0
28353046_096384056,28.591794444444442,-96.64460000000001,58.0,0,4213,1,0
28341118_096381756,28.569772222222223,-96.63821111111112,53.0,0,5593,1,0
28343869_096385857,28.577413888888888,-96.64960277777779,53.0,0,5707,5,0
28335994_096380140,28.56665,-96.63372222222223,53.0,0,5593,1,0
28332528_096380760,28.557022222222223,-96.63544444444445,26.0,1,3300,1,0
28284234_096401122,28.478427777777775,-96.66978333333334,68.0,0,766,1,0
28291408_096394340,28.487244444444446,-96.66205555555557,68.0,0,766,1,0
28300807_096384886,28.502241666666666,-96.64690555555556,68.0,0,766,1,0
28264840_096425675,28.44677777777778,-96.71576388888889,63.0,0,766,1,0
28245383_096423048,28.414952777777778,-96.70846666666667,49.0,0,2619,1,0
28244806_096415912,28.413349999999998,-96.69975555555556,49.0,0,1962,1,0
28245827_096391505,28.41618611111111,-96.65418055555556,49.0,0,930,1,0
28254278_096293415,28.42855,-96.49281944444445,49.0,0,1634,1,0
28255041_096275217,28.430669444444444,-96.46449166666667,49.0,0,1634,1,0
28383714_096362558,28.64365,-96.60710555555555,63.0,0,17189,4,0
28411998_096314225,28.688883333333333,-96.52840277777777,60.0,0,9899,1,0
28371532_096381955,28.620922222222223,-96.63876388888889,42.0,0,21500,1,0
28371515_096381880,28.620875,-96.63855555555556,42.0,0,21500,1,0
28374661_096380109,28.62961388888889,-96.63363611111112,42.0,0,8030,1,0
28374572_096375981,28.629366666666666,-96.63328055555554,42.0,0,8030,1,0
28372562_096373245,28.623783333333336,-96.62568055555555,36.0,0,7037,1,0
28330340_096445127,28.550944444444447,-96.747575,65.0,1,5931,1,0
28321324_096462075,28.537011111111113,-96.77243055555556,65.0,1,5225,1,0
28330377_096445053,28.551047222222223,-96.74736944444444,65.0,1,5931,1,0
28344120_096420143,28.57811111111111,-96.70039722222222,66.0,0,7536,1,0
28361430_096392485,28.603972222222225,-96.65690277777779,66.0,0,8519,1,0
28310828_096481701,28.518966666666667,-96.80472499999999,64.0,0,9766,4,0
28304065_096490216,28.511291666666665,-96.81726666666667,60.0,0,9766,1,0
28302625_096492888,28.507291666666667,-96.82468888888889,60.0,0,9766,1,0
28302111_096493809,28.50586388888889,-96.82724722222221,60.0,0,9766,1,0
28301673_096494644,28.50464722222222,-96.82956666666666,60.0,0,9766,1,0
28300406_096500881,28.50112777777778,-96.83578055555554,60.0,0,9766,1,0
28295646_096502106,28.499016666666666,-96.83918333333332,60.0,0,9766,1,0
28294527_096503606,28.495908333333333,-96.84335,60.0,0,9766,1,0
28293320_096504806,28.492555555555555,-96.84668333333333,60.0,0,9766,1,0
28291476_096510564,28.487433333333335,-96.85156666666666,60.0,0,9766,1,0
28284216_096514553,28.478377777777776,-96.86264722222222,60.0,0,3909,1,0
28343945_096420388,28.577625,-96.70107777777778,26.0,0,6370,1,0
28332735_096440373,28.557597222222224,-96.73436944444444,21.0,0,5931,5,0
28331975_096442208,28.55548611111111,-96.73946666666667,21.0,0,5931,1,0
28331149_096483579,28.553191666666667,-96.80994166666666,45.0,1,3201,1,0
28324998_096482059,28.547216666666667,-96.80571944444443,45.0,1,3201,1,0
28303038_096464515,28.50843888888889,-96.77920833333333,4.0,1,2023,1,0
28362511_096512628,28.606975000000002,-96.8573,60.0,0,3666,1,0
28294748_096461387,28.49652222222222,-96.77051944444445,4.0,0,1813,5,0
28403227_096403915,28.675630555555557,-96.67754166666667,64.0,0,2651,1,0
28372405_096380151,28.623347222222222,-96.63375277777779,64.0,0,8781,1,0
28375372_096382614,28.63158888888889,-96.64059444444445,53.0,0,6443,1,0
28334319_096373327,28.561997222222224,-96.62590833333333,53.0,0,2028,1,0
28325762_096362230,28.54933888888889,-96.60619444444444,53.0,0,2028,1,0
28324811_096345170,28.546697222222225,-96.58102777777778,53.0,0,1145,1,0
28320194_096305668,28.533872222222225,-96.51574444444445,16.0,0,326,5,0
28363498_096420276,28.609716666666667,-96.70076666666667,18.0,1,1414,1,0
28321748_096372271,28.53818888888889,-96.622975,41.0,1,1593,1,0
28302190_096354614,28.506083333333333,-96.59615,10.0,0,1543,5,0
28282545_096332098,28.47373611111111,-96.55582777777778,8.0,0,1543,5,0
28360042_096440559,28.60011666666667,-96.73488611111111,70.0,0,216,1,0
28353266_096435926,28.592405555555555,-96.73312777777778,70.0,0,129,1,0
28364874_096425143,28.61353888888889,-96.71428611111111,16.0,0,216,1,0
28321826_096425447,28.538405555555556,-96.71513055555556,68.0,0,267,1,0
28314104_096431083,28.528066666666664,-96.719675,68.0,0,267,1,0
28303673_096435729,28.510202777777778,-96.73258055555556,68.0,0,185,1,0
28411782_096274033,28.688283333333334,-96.46120277777779,18.0,1,976,1,0
28411648_096290211,28.687911111111113,-96.48391944444444,10.0,0,1150,5,0
28330673_096324529,28.551869444444446,-96.54591388888889,47.0,0,1115,1,0
28334735_096403653,28.563152777777777,-96.67681388888889,56.0,0,198,1,0
28384201_096265755,28.645002777777776,-96.44931944444444,43.0,0,100,5,0
28303031_096370651,28.508419444444446,-96.61847499999999,1.0,0,42,1,0
28384408_096251343,28.645577777777778,-96.42039722222222,46.0,0,81,5,0
28284963_096390291,28.480452777777778,-96.65080833333334,8.0,1,295,7,0
28333643_096321692,28.560119444444446,-96.53803333333333,43.0,0,570,5,0
28403306_096412968,28.67585,-96.69157777777778,9.0,0,411,1,0
28402394_096414508,28.67331666666667,-96.69585555555555,15.0,0,11,1,0
28402717_096414770,28.67421388888889,-96.69658333333334,15.0,0,11,1,0
28315651_096460284,28.532363888888888,-96.76745555555556,43.0,0,526,5,0
28354153_096414853,28.594869444444445,-96.6968138888889,40.0,0,249,1,0
28395370_096385587,28.664916666666667,-96.64885277777779,46.0,0,937,5,0
28375883_096412520,28.633008333333333,-96.69033333333334,9.0,0,334,1,0
28375684_096401684,28.632455555555556,-96.67134444444444,27.0,0,42,1,0
28363888_096402204,28.6108,-96.67278888888889,7.0,0,287,1,0
28310674_096301745,28.518538888888887,-96.50484722222222,31.0,0,216,5,0
28343829_096420824,28.577302777777778,-96.70228888888889,26.0,0,42,5,0
28350166_096423630,28.583794444444443,-96.71008333333333,11.0,0,70,5,0
28323204_096434310,28.542233333333336,-96.7286388888889,5.0,0,26,1,0
28255637_096485715,28.432325000000002,-96.81587499999999,4.0,0,10,5,0
28372804_096375155,28.624455555555556,-96.6309861111111,32.0,0,1904,5,0
28363284_096375707,28.609122222222222,-96.63251944444444,64.0,0,311,1,0
28243504_096422395,28.40973333333333,-96.70665277777778,37.0,0,500,1,0
28242992_096424469,28.40831111111111,-96.71241388888889,10.0,0,601,5,0
29420440_096455855,29.70122222222222,-96.76626388888889,86.0,0,2099,1,0
29414520_096431330,29.695888888888888,-96.72036111111112,85.0,0,1742,1,0
29413083_096391314,29.691897222222224,-96.65365,12.0,1,1742,1,0
29422130_096332753,29.705916666666667,-96.55764722222222,84.0,0,6579,3,0
29421295_096343464,29.70359722222222,-96.57628888888888,42.0,0,7966,5,0
29421281_096343540,29.703558333333334,-96.5765,42.0,0,7966,6,0
29422227_096320967,29.706186111111112,-96.53601944444445,92.0,0,2050,3,1
29421749_096314289,29.704858333333334,-96.52858055555555,85.0,0,2050,3,0
29421544_096313362,29.70428888888889,-96.52600555555556,85.0,0,2050,3,0
29421212_096311854,29.703366666666668,-96.52181666666667,85.0,0,2050,3,0
29422269_096320954,29.706302777777776,-96.53598333333333,2.0,0,2050,4,0
29422643_096284397,29.707341666666665,-96.47888055555556,37.0,0,1839,1,0
29421311_096282783,29.703641666666666,-96.47439722222222,34.0,0,1839,1,0
29401980_096253437,29.67216666666667,-96.4262138888889,34.0,0,1996,1,0
29354394_096202291,29.59553888888889,-96.33969722222221,38.0,1,4012,1,0
29375289_096223870,29.631358333333335,-96.37741666666666,21.0,1,2757,1,0
29341596_096461793,29.5711,-96.77164722222223,16.0,1,549,1,0
29393839_096461406,29.660663888888887,-96.77057222222223,59.0,0,1445,1,0
29431160_096464711,29.71988888888889,-96.77975277777777,43.0,0,2406,1,0
29461344_096374669,29.7704,-96.62963611111111,36.0,1,8575,1,0
29435820_096345905,29.732833333333332,-96.58306944444445,42.0,0,8470,6,0
29435881_096345787,29.733002777777777,-96.58274166666666,42.0,0,8470,6,0
29430806_096344670,29.718905555555555,-96.57963888888888,42.0,0,8350,6,0
