Year,TWDB_Survey_No,Organization,Population_Served,Water_Type,Purchasd___Self_Supplied,Region_Used,County_Used,Basin_Used,Source_County,Source_Basin,Aquifer_Source,Surface_Water_Source,Seller_Name,Active_Wells,Brackish___Saline,TWDB_Estimated_Volume,Percent_Treated_Prior_to_Intake,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total_Intake__Gallons_
1993,0070300,MOORE WATER COMPANY-UNSPECIFIED SYSTEM/FACILITY,91,Ground Water,SS,I,JEFFERSON,NECHES-TRINITY,JEFFERSON,NECHES-TRINITY,GULF COAST AQUIFER,,N/A,1,N,N,0.00,"192,700","194,700","214,000","183,700","250,700","209,200","217,900","231,600","261,900","219,200","191,200","224,900","2,591,700"
1993,0070450,CITY OF BERRYVILLE,800,Ground Water,SS,I,HENDERSON,NECHES,HENDERSON,TRINITY,CARRIZO-WILCOX AQUIFER,,N/A,4,N,N,0.00,"2,641,000","2,663,000","2,471,000","2,667,000","3,221,000","3,267,000","5,458,000","5,717,000","4,135,000","3,563,000","3,562,000","2,590,000","41,955,000"
1993,0072170,BEULAH WSC,750,Ground Water,SS,I,ANGELINA,NECHES,ANGELINA,NECHES,OTHER AQUIFER,,N/A,1,N,N,0.00,"845,900","977,300","885,800","803,800","854,700","990,800","1,029,200","1,214,500","1,079,200","1,251,700","1,143,800","1,032,200","12,108,900"
1993,0072180,BEVIL OAKS MUD,"1,425",Ground Water,SS,I,JEFFERSON,NECHES,JEFFERSON,NECHES,GULF COAST AQUIFER,,N/A,3,N,N,0.00,"3,871,000","3,446,000","3,728,000","4,015,000","4,326,000","4,012,000","4,827,000","5,383,000","4,180,000","4,122,000","3,851,000","3,879,000","49,640,000"
1993,0077000,BLACK JACK WSC,0,Ground Water,SS,I,CHEROKEE,NECHES,CHEROKEE,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,0,N,N,0.00,"3,730,000","3,082,200","3,583,500","3,531,000","3,528,000","3,218,000","3,676,000","3,577,000","3,068,000","2,217,000","2,120,000","2,229,000","37,559,700"
1993,0082125,TEXAS WATER SYSTEMS INC-DBA CAPE TRANQUILITY SYSTEM,150,Ground Water,SS,I,HENDERSON,NECHES,HENDERSON,NECHES,QUEEN CITY AQUIFER,,N/A,2,N,N,0.00,"172,100","185,900","210,000","268,300","191,400","399,800","569,600","981,500","378,200","378,200","228,200","207,900","4,171,100"
1993,0082875,BLUE WATER KEY WATER SUPPLY,0,Ground Water,SS,I,HENDERSON,NECHES,HENDERSON,NECHES,QUEEN CITY AQUIFER,,N/A,1,N,N,0.00,"546,600","429,500","504,200","539,700","616,000","695,400","1,225,400","1,349,300","707,900","508,500","455,000","531,900","8,109,400"
1993,0097908,MONARCH UTILITIES LP-BRIARWOOD HARBOR,36,Ground Water,SS,I,HENDERSON,NECHES,HENDERSON,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,2,N,N,0.00,"41,500","32,600","33,600","40,800","47,100","66,800","72,100","101,900","73,900","59,100","51,100","46,800","667,300"
1993,0098000,CITY OF BRIDGE CITY,"8,000",Ground Water,SS,I,ORANGE,SABINE,ORANGE,SABINE,GULF COAST AQUIFER,,N/A,3,N,N,0.00,"25,339,000","22,658,000","26,886,000","26,132,000","25,950,000","25,631,000","26,105,000","26,649,000","27,123,000","24,202,000","20,910,000","21,403,000","298,988,000"
1993,0098350,BROOKELAND FWSD-BROOKELAND FWSD,700,Ground Water,SS,I,SABINE,NECHES,JASPER,NECHES,GULF COAST AQUIFER,,N/A,0,N,N,0.00,"928,400","1,072,400","1,044,300","1,248,100","1,248,100","1,001,500","1,293,300","1,273,900","1,738,900","1,489,000","1,171,600","892,900","14,402,400"
1993,0101950,BRUSHY CREEK WSC,"2,865",Ground Water,SS,I,ANDERSON,NECHES,ANDERSON,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,4,N,N,0.00,"4,687,200","4,080,900","4,376,600","5,183,400","4,683,500","5,471,600","8,080,800","9,008,400","6,452,500","5,347,900","4,760,000","4,588,700","66,721,500"
1993,0106900,CITY OF BULLARD,960,Ground Water,Pur,I,SMITH,NECHES,SMITH,NECHES,CARRIZO-WILCOX AQUIFER,,SMITH COUNTY SYSTEM,0,N,N,100.00,"907,000","785,800","699,900","885,500","781,000","695,800","672,900","498,100","572,800","722,900","768,500","634,600","8,624,800"
1993,0106900,CITY OF BULLARD,960,Ground Water,SS,I,SMITH,NECHES,SMITH,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,2,N,N,0.00,"2,769,200","1,648,100","2,420,800","5,338,500","1,735,900","2,006,200","6,409,700","3,829,100","2,561,700","4,464,700","1,944,700","4,193,200","39,321,800"
1993,0107200,JASPER COUNTY WCID 1,"3,000",Ground Water,SS,I,JASPER,SABINE,JASPER,SABINE,GULF COAST AQUIFER,,N/A,2,N,N,0.00,"7,622,000","8,089,000","9,101,000","8,439,000","8,524,000","8,853,000","11,093,000","12,095,000","11,332,000","10,081,000","8,559,000","9,015,000","112,803,000"
1993,0109900,BURKE WSC,"3,000",Ground Water,Pur,I,ANGELINA,NECHES,ANGELINA,NECHES,CARRIZO-WILCOX AQUIFER,,CITY OF LUFKIN,0,N,N,100.00,0,0,"3,848,000","431,000",0,"750,000","729,000","9,117,000","6,844,000","7,159,000","6,015,000","6,053,000","40,946,000"
1993,0135300,CARO WSC,"2,500",Ground Water,SS,I,NACOGDOCHES,NECHES,NACOGDOCHES,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,3,N,N,0.00,"5,294,000","5,959,400","5,155,000","4,736,000","5,005,000","6,005,000","5,997,000","8,555,000","9,292,000","6,260,000","5,858,000","5,908,000","74,024,400"
1993,0135500,CARRIZO WATER COMPANY FOREST GROVE,0,Ground Water,SS,I,HENDERSON,NECHES,HENDERSON,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,3,N,N,0.00,"775,600","704,400","827,300","891,400","928,100","1,179,800","2,189,900","2,418,000","1,468,000","890,500","790,200","783,100","13,846,300"
1993,0136250,CARROLL WSC,"1,280",Ground Water,SS,I,SMITH,NECHES,SMITH,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,3,N,N,0.00,"2,531,800","2,181,200","2,481,400","2,628,900","2,562,000","7,680,000","4,321,500","4,093,500","3,055,100","2,477,400","2,179,500","2,039,200","38,231,500"
1993,0137000,CITY OF CARTHAGE,"9,930",Ground Water,SS,I,PANOLA,SABINE,PANOLA,SABINE,CARRIZO-WILCOX AQUIFER,,N/A,3,N,N,0.00,"22,795,000","19,233,000","18,869,000","18,339,000","20,836,000","21,599,000","25,109,000","18,943,000","17,837,000","21,463,000","20,705,000","21,185,000","246,913,000"
1993,0140200,CAYUGA WSC,231,Ground Water,SS,I,ANDERSON,TRINITY,ANDERSON,TRINITY,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"281,200","304,400","316,500","362,200","360,300","440,500","630,600","609,800","415,300","339,700","288,400","307,600","4,656,500"
1993,0143560,CITY OF CENTER,"7,000",Surface Water,SS,I,SHELBY,SABINE,SHELBY,NECHES,,PINKSTON LAKE/RESERVOIR,N/A,0,N,N,0.00,"71,000,000","51,600,000","68,900,000","58,900,000","64,400,000","59,100,000","75,700,000","84,100,000","76,000,000","74,800,000","68,800,000","72,300,000","825,600,000"
1993,0145050,CENTERVILLE WSC,0,Ground Water,SS,I,TRINITY,NECHES,TRINITY,NECHES,OTHER AQUIFER,,N/A,0,N,N,0.00,"2,285,600","1,566,000","1,811,600","1,570,600","2,027,800","3,499,500","2,556,400","4,168,400","3,062,500","2,849,500","2,119,800","1,960,100","29,477,800"
1993,0147633,NORTH ORANGE WATER & SEWER LLC-CHASE HOLLOW WATER SYSTEM,350,Ground Water,SS,I,ORANGE,SABINE,ORANGE,SABINE,GULF COAST AQUIFER,,N/A,2,N,N,0.00,"319,000","402,000","379,000","585,000","680,000","655,000","720,000","701,000","649,000","663,000","628,000","526,000","6,907,000"
1993,0153525,MAGNOLIA ESTATES,44,Ground Water,SS,I,ORANGE,NECHES,ORANGE,NECHES,GULF COAST AQUIFER,,N/A,1,N,N,0.00,"110,000","95,000","115,000","122,000","107,300","114,300","145,400","108,600","113,500","115,500","151,900","120,400","1,418,900"
1993,0158700,CLAYTON WSC,"2,000",Ground Water,SS,I,PANOLA,SABINE,PANOLA,SABINE,CARRIZO-WILCOX AQUIFER,,N/A,2,N,N,0.00,"649,800","466,400","561,800","613,900","669,400","779,900","925,000","908,200","764,400","813,900","551,700","561,100","8,265,500"
1993,0158700,CLAYTON WSC,"2,000",Surface Water,Pur,I,PANOLA,SABINE,PANOLA,SABINE,,MURVAUL LAKE/RESERVOIR,CITY OF CARTHAGE,0,N,N,100.00,"1,458,900","1,904,000","1,573,300","2,094,800","1,754,000","2,319,900","2,419,800","3,027,400","2,998,400","1,936,300","1,658,600","3,113,700","26,259,100"
1993,0166700,CITY OF COLMESNEIL,"1,112",Ground Water,SS,I,TYLER,NECHES,TYLER,NECHES,GULF COAST AQUIFER,,N/A,2,N,N,0.00,"3,344,000","3,004,000","3,660,000","3,690,000","3,935,000","3,862,000","4,792,000","4,736,000","4,215,000","3,274,000","3,218,000","3,678,000","45,408,000"
1993,0173960,SOUTHERN UTILITIES,36,Ground Water,SS,I,CHEROKEE,NECHES,CHEROKEE,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"252,000","256,000","226,000","202,000","412,000","219,000","279,000","352,000","285,000","202,000","285,000","72,000","3,042,000"
1993,0184405,WATER NECESSITIES INC-CORBETT WATER SYSTEM 1,0,Ground Water,SS,I,ORANGE,NECHES,ORANGE,NECHES,GULF COAST AQUIFER,,N/A,1,N,N,0.00,0,0,0,0,0,0,0,0,0,0,0,"3,613,500","3,613,500"
1993,0185800,CITY OF CORRIGAN,"2,500",Ground Water,SS,I,POLK,NECHES,POLK,NECHES,OTHER AQUIFER,,N/A,2,N,N,0.00,"7,763,000","6,769,500","7,878,000","7,532,000","8,132,000","7,683,300","8,977,000","9,384,500","7,813,000","7,402,000","6,361,000","6,703,000","92,398,300"
1993,0188053,AQUA TEXAS INC-COUNTRY SIDE ESTATES,"1,375",Surface Water,Pur,I,JEFFERSON,NECHES-TRINITY,JEFFERSON,NECHES,,NECHES RUN OF RIVER,CITY OF NEDERLAND,0,N,N,0.00,"3,826,000","3,068,000","3,460,000","3,510,000","3,688,000","3,674,000","3,624,000","4,063,000","3,597,000","3,775,000","3,206,000","3,507,000","42,998,000"
1993,0193000,CITY OF CROCKETT,"7,024",Surface Water,Pur,I,HOUSTON,TRINITY,HOUSTON,TRINITY,,HOUSTON COUNTY LAKE/RESERVOIR,HOUSTON COUNTY WCID 1,0,N,N,100.00,"28,560,000","25,061,000","27,375,000","25,773,000","29,849,000","34,213,000","47,450,000","44,337,000","38,688,000","35,073,000","32,133,000","30,731,000","399,243,000"
1993,0194900,CROSS ROADS SUD-GENERAL DISTRIBUTION SYSTEM,"3,500",Ground Water,SS,I,RUSK,SABINE,RUSK,SABINE,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,"2,757,000","2,273,000","2,431,000","2,385,000","2,574,000","2,689,000","3,018,000","2,947,000","2,849,000","2,887,000","2,810,000","2,920,000","32,540,000"
1993,0196600,CRYSTAL FARMS WATER SUPPLY COMPANY,0,Ground Water,SS,I,RUSK,SABINE,RUSK,SABINE,CARRIZO-WILCOX AQUIFER,,N/A,2,N,N,0.00,0,0,0,0,0,0,0,0,0,0,0,"21,352,500","21,352,500"
1993,0199050,CITY OF CHUNEY,0,Ground Water,SS,I,CHEROKEE,NECHES,CHEROKEE,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,1,N,N,0.00,0,0,0,0,0,0,0,0,0,0,0,"5,208,915","5,208,915"
1993,0200200,CITY OF CUSHING,0,Ground Water,SS,I,NACOGDOCHES,NECHES,NACOGDOCHES,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,0,N,N,0.00,"3,726,000","3,067,000","3,535,000","3,459,000","3,672,000","3,963,000","4,741,000","5,313,000","4,422,000","4,250,000","4,146,000","4,084,000","48,378,000"
1993,0201050,AQUA TEXAS INC-CYPRESS BAYOU ESTATES,0,Ground Water,SS,I,ORANGE,SABINE,ORANGE,SABINE,GULF COAST AQUIFER,,N/A,1,N,N,0.00,0,0,0,0,0,0,0,0,0,0,0,"14,892,000","14,892,000"
1993,0205300,WATER NECESSITIES INC-DAIRYLAND HEIGHTS WATER SYSTEM,0,Ground Water,SS,I,HARDIN,NECHES,HARDIN,NECHES,GULF COAST AQUIFER,,N/A,1,N,N,0.00,0,0,0,0,0,0,0,0,0,0,0,"1,035,000","1,035,000"
1993,0216800,DEADWOOD WSC,650,Ground Water,SS,I,PANOLA,SABINE,PANOLA,SABINE,CARRIZO-WILCOX AQUIFER,,N/A,6,N,N,0.00,"1,000,000","1,000,000","1,000,000","1,100,000","1,150,000","1,200,000","1,200,000","800,000","900,000","900,000","900,000","900,000","12,050,000"
1993,0222050,DENNING WSC,750,Ground Water,SS,I,SAN AUGUSTINE,NECHES,SAN AUGUSTINE,NECHES,CARRIZO-WILCOX AQUIFER,,N/A,2,N,N,0.00,"1,057,600","672,000","1,332,400","923,300","1,370,500","1,564,900","2,322,600","2,456,500","1,695,500","1,749,400","807,400","821,100","16,773,200"
1993,0227600,CITY OF DIBOLL,"5,000",Ground Water,SS,I,ANGELINA,NECHES,ANGELINA,NECHES,OTHER AQUIFER,,N/A,5,N,N,0.00,"28,769,700","25,552,700","30,625,900","29,807,000","33,572,000","35,528,300","33,763,000","34,198,500","30,914,500","28,731,600","26,719,200","27,711,400","365,893,800"
1993,0232575,AQUA TEXAS INC-DOGWOOD HILLS EAST AND NORTH,0,Surface Water,Pur,I,ANDERSON,NECHES,ANDERSON,NECHES,,PALESTINE LAKE/RESERVOIR,CITY OF PALESTINE,0,N,N,0.00,0,0,0,0,0,0,0,0,0,0,0,"11,872,000","11,872,000"
1993,0249500,EAST NEWTON WSC,450,Ground Water,SS,I,NEWTON,SABINE,NEWTON,SABINE,GULF COAST AQUIFER,,N/A,1,N,N,0.00,"1,454,200","1,194,500","1,424,900","1,349,900","1,477,100","1,405,600","1,435,200","1,518,700","1,494,400","1,434,000","1,371,700","1,193,400","16,753,600"
